Year,Month,quart.month,Rain,EP.Harg,EP.PM,P-EP.Harg,P-EP.PM,SPI,SPEI.Harg,SPEI.PM,Categ.SPI,Categ.SPEI.Harg,Categ.SPEI.PM
2007,3,11,80.51,24.1300203642956,22.9694437436988,56.3799796357044,57.5405562563012,1.86925194627418,1.8636146024995,1.78932568017678,sev.wet,sev.wet,sev.wet
2007,3,12,12.86,43.0955763277047,46.5826543404402,-30.2355763277047,-33.7226543404402,-0.719350514753219,-1.10023626775596,-1.18776760238493,Normal,mod.dry,mod.dry
2007,4,13,14.12,26.514915301557,28.6144459407305,-12.394915301557,-14.4944459407305,-0.0199360814984783,-0.123109476378033,-0.20660668579662,Normal,Normal,Normal
2007,4,14,19.24,24.2279826631951,24.4973182788828,-4.98798266319514,-5.25731827888276,0.531842805482095,0.388384062327282,0.406037442705819,Normal,Normal,Normal
2007,4,15,3.06,23.3370682206743,26.7262390497934,-20.2770682206743,-23.6662390497934,-0.730765555836877,-0.770493065676063,-0.785673614960879,Normal,Normal,Normal
2007,4,16,42.48,26.4950502200333,26.3624550485246,15.9849497799667,16.1175449514754,1.22616620754272,1.34729325391334,1.33023744498857,mod.wet,mod.wet,mod.wet
2007,5,17,1.28,22.0233531615185,25.8860857592106,-20.7433531615185,-24.6060857592106,-0.625659289850735,-0.764027426223475,-0.855603219260849,Normal,Normal,Normal
2007,5,18,18.77,19.13205885296,18.9146751328417,-0.362058852959965,-0.14467513284173,1.07637546279846,1.11623197915237,1.11237577090159,mod.wet,mod.wet,mod.wet
2007,5,19,12.66,19.0463039947314,20.7066253309435,-6.38630399473141,-8.04662533094352,0.383317419957703,0.369192253707195,0.309059560051561,Normal,Normal,Normal
2007,5,20,42.25,21.7019839018645,19.9669800838563,20.5480160981355,22.2830199161437,0.913989474458527,1.08070911128697,1.07406304502329,Normal,mod.wet,mod.wet
2007,6,21,24.07,17.113572701124,17.7916592695613,6.95642729887597,6.27834073043872,0.729059440917344,0.75470269731522,0.715237299338117,Normal,Normal,Normal
2007,6,22,0.59,19.1734322447782,23.3258675302945,-18.5834322447782,-22.7358675302945,-0.552556460246685,-0.977334325537198,-1.23181595600238,Normal,Normal,mod.dry
2007,6,23,0.7,18.6393342089852,21.9253941812646,-17.9393342089852,-21.2253941812646,-0.48166602169855,-0.988363468908098,-1.03433596617793,Normal,Normal,mod.dry
2007,6,24,4.03,22.7236032591847,24.9935911390919,-18.6936032591847,-20.9635911390919,0.0833058581999726,-0.104521381199761,-0.0860580603640977,Normal,Normal,Normal
2007,7,25,1.02,19.2245104753806,22.3770984439786,-18.2045104753806,-21.3570984439786,0.182648338138605,-0.399263215667872,-0.499837854136085,Normal,Normal,Normal
2007,7,26,0.1,20.0551699579863,22.2421170461676,-19.9551699579863,-22.1421170461676,-1.06446588218809,-1.09175943737651,-0.883314889901191,mod.dry,mod.dry,Normal
2007,7,27,62.42,17.8699345776096,15.5421421648086,44.5500654223904,46.8778578351914,2.12722684107476,2.11048642261564,2.11248618019374,ext.wet,ext.wet,ext.wet
2007,7,28,89.04,23.8456120028871,21.4791951572257,65.1943879971129,67.5608048427742,2.16611047926995,2.16070225906723,2.1342539187548,ext.wet,ext.wet,ext.wet
2007,8,29,0.22,21.535826488447,25.5240525051051,-21.315826488447,-25.3040525051051,-0.174619269241541,-0.218171225632777,-0.495254435652958,Normal,Normal,Normal
2007,8,30,0.08,23.1510165668505,25.5802003726465,-23.0710165668505,-25.5002003726465,-0.654191845259669,-0.340110696552093,-0.309954001595536,Normal,Normal,Normal
2007,8,31,0.04,24.367192755079,28.7111378044895,-24.327192755079,-28.6711378044895,-0.724301175635634,-0.360071615531801,-0.615907625681525,Normal,Normal,Normal
2007,8,32,0.39,39.5731068706427,40.4089245085931,-39.1831068706427,-40.0189245085931,-0.823939490306949,-0.700654312099063,-0.395454891190829,Normal,Normal,Normal
2007,9,33,7.21,29.9796056861479,33.1044720072062,-22.7696056861479,-25.8944720072062,-0.00807442946336145,-0.216429588763957,-0.363046311913787,Normal,Normal,Normal
2007,9,34,0.03,33.2690304002476,36.2014725963625,-33.2390304002476,-36.1714725963625,-1.11226811139261,-0.724488394486383,-0.765083838871641,mod.dry,Normal,Normal
2007,9,35,1.31,35.7411102975459,35.8659643920446,-34.4311102975459,-34.5559643920446,-1.36300618022959,-1.15455346291042,-1.12128461449173,mod.dry,mod.dry,mod.dry
